2025-02-06 07:00:00,71625,3971885,3449591912949
2025-02-06 08:00:00,71845,3982755,3458414079277
2025-02-06 09:00:00,72025,3992413,3466454729820
2025-02-06 10:00:00,72174,4001261,3474223901398
2025-02-06 11:00:00,72383,4012339,3483680185126
2025-02-06 12:00:00,72604,4024602,3494555539640
2025-02-06 13:00:00,72812,4035643,3503617591739
2025-02-06 14:00:00,73033,4048148,3515334075574
2025-02-06 15:00:00,73309,4063445,3528087614970
2025-02-06 16:00:00,73568,4077990,3540342253977
2025-02-06 17:00:00,73814,4091699,3552656994969
2025-02-06 18:00:00,74060,4106018,3565144145249
2025-02-06 19:00:00,74285,4118044,3575536484148
2025-02-06 20:00:00,74540,4132277,3587460389887
2025-02-06 21:00:00,74795,4146546,3600332413866
2025-02-06 22:00:00,75073,4162071,3613494184873
2025-02-06 23:00:00,75287,4173466,3623762643514
2025-02-07 00:00:00,75522,4186902,3635358230733
2025-02-07 01:00:00,75740,4199322,3645834871671
2025-02-07 02:00:00,75868,4205896,3651308944570
2025-02-07 03:00:00,76059,4216397,3660108637548
2025-02-07 04:00:00,76197,4224565,3666594572043
2025-02-07 05:00:00,76316,4231319,3672546978880
2025-02-07 06:00:00,76443,4238133,3678049112438
2025-02-07 06:59:59,76584,4245804,3684298081301
2025-02-07 07:59:59,76757,4255758,3692962461346
2025-02-07 09:00:00,76928,4265227,3700682881545
2025-02-07 10:00:00,77115,4275477,3710053221900
2025-02-07 11:00:00,77320,4286915,3719719814496
2025-02-07 12:00:00,77571,4300870,3731356388212
2025-02-07 13:00:00,77828,4315752,3744254600325
2025-02-07 14:00:00,78098,4330584,3757171285767
2025-02-07 15:00:00,78373,4346262,3771012584741
2025-02-07 16:00:00,78623,4360591,3784271503399
2025-02-07 17:00:00,78923,4375960,3798091976849
2025-02-07 18:00:00,79193,4390875,3811245927985
2025-02-07 19:00:00,79491,4407487,3825506374431
2025-02-07 20:00:00,79798,4424257,3839619691675
2025-02-07 21:00:00,80066,4438698,3852995991173
2025-02-07 22:00:00,80345,4454100,3866790426726
2025-02-07 23:00:00,80599,4468700,3880140422412
2025-02-08 00:00:00,80810,4481019,3890982174588
2025-02-08 01:00:00,80988,4491651,3900661655788
2025-02-08 02:00:00,81160,4501064,3908290197757
2025-02-08 03:00:00,81299,4508796,3914552599271
2025-02-08 04:00:00,81473,4518227,3922129815755
2025-02-08 05:00:00,81611,4526006,3928870788854
2025-02-08 06:00:00,81790,4535643,3936525812257
2025-02-08 07:00:00,81947,4544088,3943625778650
2025-02-08 08:00:00,82108,4553038,3950821087437
2025-02-08 09:00:00,82285,4562644,3959062794349
2025-02-08 10:00:00,82552,4577849,3971768786988
2025-02-08 10:59:59,82785,4590577,3982772514045
2025-02-08 12:00:00,83058,4606225,3995868268926
